gpa,core_subject_score,academic_consistency,research_participation,programming_skill,domain_knowledge,tool_proficiency,certification_count,internship_count,internship_duration,industry_relevance,project_experience,communication_skill,teamwork_ability,leadership_potential,adaptability,learning_motivation,career_clarity,market_awareness,higher_study_interest,target_industry_code,workshop_participation,online_course_hours,networking_activity,learning_path_generation_time,employment_competitiveness_score,tech_score_avg,soft_score_avg,career_score_avg,readiness_level,readiness_encoded
-0.4708691459046392,62.0,0.77,0.0,89.0,49.0,83.0,3.0,4.0,8.8,0.39,4.0,96.0,50.0,66.0,53.0,88.0,96.0,85.0,0.0,3.0,11.0,224.5,33.0,9.26,62.03,0.10830383572977635,-0.22444798560891704,1.9704971216489016,High Readiness,0
1.5433410827431298,92.0,1.8,0.0,56.0,70.0,34.0,5.0,4.0,8.1,0.68,3.0,80.0,90.0,77.0,69.0,82.0,79.0,61.0,0.0,1.0,9.0,26.8,46.0,11.06,73.82,-0.7839377942429232,1.194677250334686,0.48868328616892676,High Readiness,0
1.1100958637509677,62.0,1.98,0.0,76.0,55.0,42.0,5.0,2.0,3.6,0.48,0.0,86.0,52.0,30.0,80.0,57.0,67.0,44.0,1.0,6.0,10.0,89.4,28.0,3.01,29.35,-1.273231591324726,-0.6974897309234515,-1.2138262269357245,Low Readiness,1
1.0948942771196641,57.0,1.13,0.0,51.0,51.0,57.0,0.0,2.0,5.5,0.99,3.0,81.0,65.0,48.0,89.0,81.0,32.0,77.0,1.0,5.0,10.0,208.8,55.0,11.15,33.17,-1.8200893645338,0.2764197447241194,-0.5202112401153108,Low Readiness,1
-0.8357072250559329,60.0,1.93,0.0,71.0,86.0,67.0,5.0,1.0,4.5,0.83,6.0,44.0,79.0,31.0,58.0,95.0,83.0,40.0,1.0,1.0,9.0,170.2,42.0,4.45,41.34,0.13708582379341183,-1.6992251915895242,0.3625714703833975,Medium Readiness,2
-1.5805849699898253,56.0,0.9,1.0,80.0,96.0,96.0,2.0,4.0,5.5,0.9,6.0,70.0,92.0,85.0,70.0,63.0,63.0,82.0,0.0,3.0,2.0,245.5,92.0,1.82,66.74,1.4034932985933724,1.2225032353531882,0.0472919309195723,High Readiness,0
1.1861037969074884,77.0,2.28,0.0,59.0,78.0,91.0,0.0,4.0,13.9,0.81,1.0,90.0,59.0,46.0,82.0,83.0,68.0,36.0,0.0,1.0,8.0,199.3,49.0,1.11,62.31,0.7415075731297567,0.10946383461310724,-0.6147951019544581,High Readiness,0
1.0112855506474931,56.0,1.07,0.0,40.0,47.0,68.0,5.0,1.0,5.9,0.46,2.0,52.0,51.0,51.0,89.0,57.0,77.0,85.0,0.0,3.0,4.0,194.3,38.0,4.7,26.39,-1.9639993048519775,-0.8366196560159616,0.3940994243297795,Low Readiness,1
1.6497521891622575,92.0,1.24,0.0,93.0,52.0,66.0,5.0,4.0,4.4,0.25,4.0,82.0,59.0,56.0,82.0,91.0,78.0,95.0,1.0,6.0,3.0,85.7,86.0,1.04,89.22,0.6839435970024857,0.1651158046501113,1.8128573519169888,High Readiness,0
1.4597323562709585,77.0,1.04,0.0,45.0,51.0,71.0,2.0,0.0,8.2,0.51,4.0,65.0,61.0,57.0,90.0,96.0,99.0,60.0,0.0,2.0,1.0,120.1,85.0,2.26,52.51,-1.0141936987520068,-0.0018401054609008484,1.529105766399547,Medium Readiness,2
-0.9269167448437565,62.0,0.53,1.0,57.0,46.0,37.0,5.0,1.0,12.4,0.97,5.0,87.0,66.0,54.0,75.0,60.0,80.0,57.0,0.0,4.0,11.0,219.0,59.0,9.92,38.08,-2.2230371974246967,0.24859375970561737,-0.29951556249063355,Low Readiness,1
-0.22764375980377627,76.0,1.26,0.0,45.0,50.0,52.0,0.0,3.0,11.4,0.91,5.0,48.0,76.0,55.0,81.0,63.0,97.0,88.0,1.0,2.0,1.0,0.2,37.0,2.72,34.9,-1.6186154480883517,-0.36357791070142714,1.3084100887748704,Low Readiness,1
-1.3297587905733106,90.0,1.17,1.0,84.0,85.0,93.0,2.0,4.0,14.6,0.16,6.0,40.0,66.0,46.0,93.0,60.0,43.0,49.0,1.0,3.0,7.0,244.0,46.0,1.43,57.84,2.0942610121206235,-0.7809676859789575,-1.7182734900778436,High Readiness,0
1.4901355295335657,59.0,0.54,1.0,72.0,76.0,49.0,3.0,4.0,0.8,0.37,3.0,82.0,71.0,36.0,76.0,51.0,98.0,40.0,1.0,2.0,4.0,89.8,30.0,8.89,44.7,-0.6688098419883813,-0.22444798560891704,-0.5517391940616935,Medium Readiness,2
-0.9877230913689722,83.0,1.33,0.0,62.0,78.0,46.0,1.0,3.0,5.0,0.36,6.0,62.0,59.0,93.0,55.0,93.0,44.0,42.0,0.0,2.0,4.0,36.3,38.0,8.94,32.02,-0.2946439971611202,-0.11314404553490894,-0.867018733525518,Low Readiness,1
0.5248347784457672,85.0,1.49,0.0,65.0,94.0,48.0,0.0,0.0,2.6,0.8,1.0,82.0,88.0,49.0,65.0,96.0,88.0,91.0,0.0,6.0,0.0,214.5,26.0,2.01,50.43,0.36734172830249556,0.30424572974262143,2.159664845327196,Medium Readiness,2
0.34241573887012,70.0,1.31,0.0,52.0,60.0,37.0,3.0,3.0,5.2,0.52,2.0,84.0,95.0,67.0,79.0,66.0,40.0,84.0,1.0,4.0,11.0,217.7,76.0,3.13,46.74,-1.7337434003428935,1.4451111155012044,-0.5202112401153108,Medium Readiness,2
0.5248347784457672,66.0,0.52,0.0,83.0,51.0,82.0,0.0,1.0,11.9,0.81,4.0,53.0,86.0,80.0,58.0,97.0,65.0,70.0,1.0,5.0,1.0,229.6,24.0,9.68,51.36,0.07952184766614089,0.10946383461310724,0.8039628256327507,Medium Readiness,2
0.874471270965758,70.0,2.43,1.0,65.0,61.0,73.0,1.0,4.0,13.0,0.71,7.0,79.0,53.0,80.0,54.0,57.0,87.0,97.0,0.0,7.0,2.0,155.2,55.0,11.93,55.93,-0.2946439971611202,-0.196622000590415,1.0877144111501926,High Readiness,0
1.1404990370135764,62.0,1.86,0.0,54.0,55.0,46.0,1.0,4.0,5.2,0.29,6.0,55.0,80.0,89.0,88.0,54.0,30.0,40.0,1.0,5.0,4.0,217.4,96.0,11.1,33.48,-1.7913073764701646,1.083373310260678,-2.601056200576551,Low Readiness,1
0.11439193940056205,74.0,1.12,1.0,75.0,50.0,68.0,3.0,1.0,9.7,0.05,7.0,92.0,53.0,69.0,60.0,61.0,94.0,86.0,0.0,2.0,2.0,143.2,76.0,2.69,51.74,-0.35220797328839115,0.025985879557601173,1.0877144111501926,Medium Readiness,2
1.2241077634857473,70.0,2.05,1.0,94.0,71.0,77.0,3.0,1.0,1.4,0.36,1.0,83.0,89.0,31.0,45.0,67.0,89.0,52.0,0.0,7.0,9.0,243.6,24.0,7.0,46.52,0.942981489575205,-0.6974897309234515,0.0472919309195723,Medium Readiness,2
-0.38726041943246736,84.0,1.54,0.0,66.0,90.0,41.0,3.0,4.0,7.5,0.25,0.0,50.0,64.0,77.0,66.0,75.0,54.0,69.0,1.0,1.0,6.0,57.2,43.0,1.08,41.53,0.05073985960250542,-0.44705586575693324,-0.2679876085442516,Medium Readiness,2
-1.314557203942007,77.0,2.45,0.0,96.0,50.0,47.0,2.0,2.0,17.0,0.69,5.0,45.0,52.0,81.0,62.0,80.0,39.0,73.0,0.0,5.0,7.0,65.7,49.0,9.71,34.13,-0.26586200909748475,-0.9200976110714676,-0.4571553322225461,Low Readiness,1
0.6388466781805469,74.0,2.11,0.0,97.0,64.0,83.0,5.0,0.0,13.2,0.85,4.0,41.0,60.0,49.0,60.0,64.0,62.0,35.0,0.0,1.0,5.0,3.0,26.0,7.89,43.3,1.1156734179570178,-1.7548771616265284,-1.4345219045604016,Medium Readiness,2
-1.7173992496715602,84.0,0.54,0.0,62.0,93.0,45.0,0.0,2.0,7.3,0.63,6.0,50.0,52.0,70.0,44.0,75.0,79.0,35.0,0.0,6.0,4.0,241.9,53.0,3.92,27.63,0.13708582379341183,-1.587921251515516,-0.5517391940616935,Low Readiness,1
-0.5696794590081146,75.0,1.09,0.0,77.0,73.0,37.0,4.0,2.0,4.0,0.32,5.0,61.0,77.0,52.0,48.0,61.0,90.0,47.0,0.0,6.0,6.0,69.3,92.0,11.23,36.03,-0.4961179136065685,-0.9757495811084717,-0.2679876085442516,Low Readiness,1
-0.5772802523237663,62.0,0.5,1.0,65.0,77.0,49.0,1.0,4.0,17.1,0.61,1.0,63.0,94.0,41.0,47.0,66.0,60.0,37.0,0.0,5.0,6.0,34.9,46.0,1.17,33.7,-0.7551558061792877,-0.7809676859789575,-1.3714659966676364,Low Readiness,1
-0.014821546965521883,93.0,1.1,0.0,74.0,66.0,34.0,3.0,4.0,16.2,0.17,5.0,40.0,47.0,59.0,73.0,82.0,52.0,84.0,1.0,1.0,9.0,165.9,32.0,11.39,52.24,-0.35220797328839115,-1.50444329646001,0.3625714703833975,Medium Readiness,2
0.357617325501425,70.0,2.19,0.0,62.0,49.0,87.0,1.0,3.0,17.0,0.3,5.0,76.0,72.0,49.0,69.0,80.0,48.0,96.0,0.0,1.0,11.0,24.3,80.0,4.6,53.16,-0.3234259852247557,-0.196622000590415,0.5517391940616921,Medium Readiness,2
1.474933942902262,92.0,2.3,1.0,73.0,62.0,83.0,0.0,2.0,4.8,0.04,5.0,77.0,50.0,33.0,66.0,79.0,31.0,89.0,,7.0,1.0,59.2,40.0,1.43,41.73,0.885417513447934,-1.309661401330496,-0.23645965459786958,Medium Readiness,2
-0.8889127782654969,87.0,1.3,0.0,62.0,81.0,37.0,3.0,1.0,13.5,0.8,4.0,51.0,54.0,30.0,94.0,94.0,88.0,64.0,0.0,7.0,11.0,151.0,36.0,10.99,46.8,-0.35220797328839115,-1.2261834462749899,1.2453541808821051,Medium Readiness,2
-0.6456873921646339,56.0,0.99,0.0,71.0,54.0,66.0,2.0,4.0,3.0,0.71,0.0,62.0,86.0,44.0,82.0,68.0,71.0,97.0,0.0,2.0,9.0,5.6,85.0,6.27,37.29,-0.9278477345611005,0.025985879557601173,0.9300746414182812,Low Readiness,1
0.39562129207968394,81.0,1.47,0.0,70.0,59.0,79.0,4.0,4.0,6.3,0.27,2.0,41.0,98.0,60.0,61.0,62.0,65.0,74.0,1.0,4.0,0.0,227.0,93.0,3.93,54.17,0.28099576411158916,-0.36357791070142714,-0.17340374670510428,Medium Readiness,2
-1.5121778301489577,55.0,1.45,0.0,82.0,92.0,62.0,5.0,2.0,6.3,0.56,1.0,73.0,95.0,32.0,96.0,68.0,41.0,51.0,0.0,2.0,8.0,17.4,84.0,10.87,39.3,0.3385597402388601,0.6381575499646457,-1.4660498585067838,Low Readiness,1
-1.3297587905733106,57.0,2.42,0.0,80.0,62.0,83.0,4.0,3.0,6.6,0.44,4.0,92.0,93.0,64.0,74.0,74.0,88.0,67.0,0.0,5.0,7.0,36.3,80.0,2.29,54.72,0.07952184766614089,1.3894591454642002,0.7093789637936033,Medium Readiness,2
-1.2537508574167913,77.0,2.39,0.0,40.0,67.0,73.0,1.0,3.0,10.0,0.65,2.0,78.0,88.0,70.0,63.0,87.0,34.0,50.0,1.0,3.0,1.0,7.8,45.0,2.21,26.45,-0.6400278539247458,0.7216355050201517,-1.1192423650965773,Low Readiness,1
-1.2993556173107026,80.0,2.07,0.0,53.0,77.0,63.0,1.0,3.0,1.8,0.49,6.0,71.0,59.0,88.0,81.0,80.0,62.0,47.0,0.0,5.0,5.0,29.1,34.0,6.07,32.44,-0.17951604490657833,0.7216355050201517,-0.5517391940616935,Low Readiness,1
0.4184236720266407,58.0,2.48,0.0,91.0,60.0,91.0,1.0,3.0,14.5,0.62,4.0,82.0,70.0,45.0,99.0,85.0,98.0,57.0,0.0,4.0,2.0,193.8,41.0,2.03,66.25,0.5975976328115793,0.6381575499646457,1.0561864572038104,High Readiness,0
-0.5848810456394189,60.0,2.43,0.0,45.0,82.0,75.0,0.0,1.0,11.7,0.74,0.0,53.0,69.0,74.0,99.0,88.0,58.0,77.0,1.0,5.0,1.0,151.1,45.0,5.81,27.37,-0.4961179136065685,0.6103315649461437,0.5202112401153087,Low Readiness,1
-1.1093357844194036,91.0,0.78,0.0,73.0,74.0,67.0,4.0,0.0,7.7,0.43,1.0,75.0,92.0,62.0,89.0,96.0,71.0,64.0,1.0,2.0,3.0,224.4,35.0,7.35,56.65,0.7415075731297567,1.2503292203716903,0.7724348716863687,High Readiness,0
-1.6337905231993892,66.0,1.74,0.0,69.0,57.0,63.0,5.0,0.0,3.3,0.41,4.0,56.0,85.0,78.0,41.0,72.0,76.0,44.0,,4.0,1.0,114.5,96.0,11.47,19.69,-0.6975918300520167,-0.36357791070142714,-0.4571553322225461,Low Readiness,1
-0.8205056384246293,72.0,1.66,0.0,60.0,60.0,59.0,5.0,2.0,13.6,0.58,7.0,42.0,47.0,89.0,76.0,81.0,91.0,71.0,0.0,6.0,8.0,240.4,51.0,10.87,50.9,-0.8127197823065586,-0.5305338208124393,1.150770319042958,Medium Readiness,2
-1.1625413376289677,89.0,0.79,0.0,99.0,49.0,46.0,3.0,1.0,3.7,0.07,0.0,96.0,97.0,81.0,54.0,73.0,85.0,37.0,0.0,1.0,3.0,112.8,69.0,3.32,43.39,0.10830383572977635,1.5285890705567104,-0.3625714703833989,Medium Readiness,2
-1.3601619638359184,78.0,1.77,0.0,72.0,72.0,39.0,2.0,3.0,14.6,0.03,3.0,92.0,70.0,68.0,71.0,94.0,55.0,72.0,1.0,5.0,1.0,146.1,43.0,6.75,43.79,-0.524899901670204,0.7772874750571558,0.4571553322225448,Medium Readiness,2
-0.1972405865411684,84.0,1.28,0.0,49.0,97.0,47.0,2.0,2.0,12.5,0.75,2.0,86.0,94.0,78.0,60.0,77.0,56.0,48.0,1.0,6.0,6.0,60.2,32.0,11.88,49.2,-0.06438809265203646,1.2503292203716903,-0.8039628256327527,Medium Readiness,2
-1.0637310245254923,68.0,1.85,1.0,90.0,83.0,74.0,0.0,1.0,13.8,0.76,3.0,79.0,61.0,93.0,56.0,68.0,86.0,98.0,1.0,5.0,10.0,184.2,94.0,2.85,57.0,1.0293274537661115,0.4433756548351315,1.4345219045603996,High Readiness,0
-0.5240746991142031,60.0,1.02,1.0,86.0,89.0,88.0,2.0,3.0,7.9,0.95,4.0,57.0,54.0,55.0,73.0,56.0,56.0,73.0,0.0,7.0,10.0,181.7,98.0,2.12,54.33,1.2595833582751952,-0.9479235960899697,-0.6778510098472234,Medium Readiness,2
-0.04522472022812975,57.0,1.19,0.0,81.0,64.0,91.0,1.0,3.0,12.9,0.05,4.0,42.0,46.0,36.0,71.0,93.0,88.0,88.0,1.0,2.0,4.0,53.4,29.0,7.53,40.64,0.39612371636613103,-2.172266936904059,1.9704971216489016,Low Readiness,1
0.5932419182866348,70.0,2.33,0.0,90.0,68.0,88.0,5.0,4.0,7.0,0.6,5.0,78.0,68.0,91.0,89.0,90.0,91.0,36.0,1.0,7.0,7.0,3.3,61.0,3.07,83.9,1.0581094418297468,1.4729371005197063,0.3310435164370142,High Readiness,0
0.9656807907535809,68.0,1.44,1.0,95.0,74.0,92.0,0.0,3.0,11.4,0.33,3.0,91.0,68.0,69.0,91.0,51.0,32.0,87.0,0.0,7.0,7.0,145.4,22.0,11.68,58.97,1.4322752866570079,1.2781552053901921,-1.15077031904296,High Readiness,0
0.3804197054483804,63.0,2.28,0.0,55.0,89.0,61.0,0.0,1.0,17.6,0.09,3.0,48.0,79.0,76.0,62.0,65.0,45.0,37.0,1.0,5.0,3.0,45.3,74.0,11.38,22.74,-0.3234259852247557,-0.22444798560891704,-1.8759132598097554,Low Readiness,1
-1.5653833833585216,56.0,0.52,0.0,66.0,86.0,91.0,5.0,4.0,9.7,0.61,1.0,50.0,78.0,32.0,80.0,50.0,94.0,99.0,0.0,2.0,6.0,9.3,56.0,7.25,46.42,0.5688156447479439,-0.9200976110714676,1.150770319042958,Medium Readiness,2
0.9884831707005377,56.0,1.4,0.0,56.0,97.0,63.0,5.0,3.0,13.7,0.77,0.0,72.0,63.0,50.0,96.0,70.0,59.0,44.0,0.0,3.0,7.0,179.0,96.0,9.03,59.46,-0.2082980329702138,0.22076777468711534,-1.0561864572038127,High Readiness,0
-1.0561302312098397,68.0,1.56,0.0,89.0,67.0,69.0,3.0,0.0,13.5,0.95,7.0,66.0,46.0,97.0,85.0,71.0,80.0,95.0,0.0,4.0,3.0,121.6,77.0,9.59,57.88,0.39612371636613103,0.5825055799276416,1.2453541808821051,High Readiness,0
-0.1896397932255166,56.0,1.05,0.0,46.0,76.0,76.0,0.0,4.0,6.3,0.4,3.0,44.0,87.0,58.0,99.0,73.0,64.0,50.0,1.0,4.0,5.0,96.7,26.0,8.53,30.36,-0.7263738181156523,0.4155496698166295,-0.6147951019544581,Low Readiness,1
0.7832617511779337,79.0,2.11,0.0,52.0,70.0,35.0,0.0,0.0,15.8,0.58,5.0,74.0,71.0,99.0,87.0,94.0,65.0,37.0,1.0,3.0,4.0,241.2,64.0,4.9,49.68,-1.2444496032610908,1.6120670256122165,-0.33104351643701685,Medium Readiness,2
-0.9041143648968011,90.0,1.59,0.0,64.0,75.0,47.0,3.0,1.0,1.4,0.75,7.0,74.0,51.0,44.0,79.0,72.0,65.0,67.0,1.0,3.0,4.0,84.0,56.0,4.31,37.76,-0.09317008071567193,-0.6974897309234515,-0.07881988486595698,Low Readiness,1
1.292514903326615,68.0,0.59,0.0,99.0,53.0,77.0,3.0,2.0,15.0,0.1,5.0,90.0,90.0,89.0,58.0,53.0,91.0,36.0,0.0,1.0,0.0,120.1,24.0,3.1,68.76,0.511251668620673,1.5007630855382084,-0.8354907795791353,High Readiness,0
-0.02242234028117368,55.0,0.83,0.0,61.0,73.0,72.0,0.0,4.0,2.9,0.86,2.0,90.0,77.0,91.0,66.0,99.0,54.0,73.0,1.0,3.0,6.0,210.9,48.0,8.41,50.96,-0.524899901670204,1.4172851304827023,0.6147951019544561,Medium Readiness,2
0.04598479955969385,70.0,1.39,0.0,65.0,98.0,68.0,4.0,3.0,15.4,0.31,4.0,88.0,93.0,31.0,48.0,88.0,93.0,80.0,0.0,3.0,7.0,100.5,71.0,9.64,71.49,0.6263796208752148,-0.36357791070142714,1.7182734900778416,High Readiness,0
0.05358559287534632,60.0,2.19,1.0,49.0,48.0,39.0,3.0,1.0,14.9,0.96,2.0,51.0,86.0,57.0,64.0,78.0,99.0,49.0,,2.0,2.0,223.7,55.0,10.33,27.09,-2.3957291258065094,-0.4192298807384312,0.6147951019544561,Low Readiness,1
-0.8509088116872372,67.0,2.09,0.0,76.0,73.0,30.0,2.0,3.0,3.5,0.23,5.0,57.0,52.0,66.0,58.0,62.0,85.0,91.0,0.0,5.0,9.0,9.8,52.0,8.1,25.21,-0.956629722624736,-1.1148795062009818,0.9931305493110453,Low Readiness,1
-1.7021976630402567,62.0,0.98,1.0,82.0,55.0,65.0,2.0,1.0,9.1,0.71,7.0,77.0,90.0,77.0,75.0,58.0,97.0,43.0,1.0,1.0,9.0,47.7,60.0,6.03,42.84,-0.43855393747929755,1.2781552053901921,-0.2679876085442516,Medium Readiness,2
-0.66848977211159,75.0,2.42,0.0,92.0,77.0,50.0,4.0,3.0,9.6,0.85,2.0,46.0,51.0,58.0,87.0,70.0,49.0,40.0,1.0,5.0,5.0,127.1,99.0,8.67,43.32,0.4249057044297665,-0.8644456410344635,-1.4975778124531665,Medium Readiness,2
-0.6532881854802863,58.0,2.4,0.0,80.0,55.0,53.0,3.0,3.0,14.2,0.93,6.0,45.0,48.0,58.0,55.0,74.0,30.0,64.0,1.0,6.0,8.0,179.0,45.0,9.0,27.77,-0.956629722624736,-1.8661811017005363,-1.2138262269357245,Low Readiness,1
-1.3601619638359184,79.0,2.49,1.0,84.0,71.0,84.0,1.0,3.0,10.5,0.59,0.0,57.0,45.0,87.0,46.0,74.0,39.0,89.0,1.0,6.0,8.0,12.7,56.0,6.8,30.67,1.1156734179570178,-1.0592275361639778,-0.14187579275872228,Low Readiness,1
1.2773133166953115,69.0,1.92,0.0,63.0,77.0,54.0,4.0,4.0,14.1,0.63,7.0,84.0,59.0,77.0,57.0,61.0,52.0,88.0,0.0,7.0,5.0,124.4,96.0,1.6,71.13,-0.467335925542933,0.10946383461310724,-0.17340374670510428,High Readiness,0
0.2588070123979489,58.0,2.46,0.0,79.0,65.0,36.0,3.0,4.0,3.5,0.85,2.0,61.0,75.0,52.0,95.0,78.0,80.0,61.0,1.0,7.0,7.0,83.1,36.0,6.91,42.96,-1.1868856271338197,0.2764197447241194,0.3940994243297795,Medium Readiness,2
0.06878717950664992,67.0,0.65,0.0,63.0,46.0,92.0,2.0,2.0,12.5,0.98,1.0,74.0,79.0,97.0,70.0,63.0,72.0,48.0,0.0,4.0,6.0,202.8,41.0,6.75,49.24,-0.3234259852247557,1.3059811904086942,-0.7409069177399881,Medium Readiness,2
0.2360046324509935,85.0,1.74,0.0,76.0,71.0,97.0,4.0,4.0,7.4,0.9,7.0,62.0,99.0,71.0,64.0,65.0,39.0,44.0,0.0,6.0,6.0,167.8,80.0,3.72,75.11,1.4322752866570079,0.6381575499646457,-1.8443853058633728,High Readiness,0
-0.7977032584776732,83.0,2.32,1.0,96.0,62.0,68.0,2.0,4.0,5.4,0.99,4.0,89.0,61.0,52.0,46.0,85.0,46.0,50.0,1.0,4.0,0.0,105.8,66.0,9.97,46.53,0.8566355253842985,-0.6974897309234515,-0.8039628256327527,Medium Readiness,2
0.4412260519735961,86.0,2.42,0.0,63.0,79.0,63.0,1.0,0.0,6.8,0.55,7.0,48.0,96.0,82.0,47.0,75.0,96.0,86.0,0.0,1.0,5.0,54.1,91.0,1.73,54.8,0.3385597402388601,-0.0018401054609008484,1.5921616742923124,High Readiness,0
1.6041474292683455,77.0,2.01,0.0,56.0,72.0,42.0,2.0,0.0,16.4,0.08,7.0,93.0,52.0,38.0,50.0,58.0,67.0,76.0,1.0,7.0,2.0,95.9,97.0,1.97,42.96,-0.9278477345611005,-1.1148795062009818,-0.17340374670510428,Medium Readiness,2
-0.9269167448437565,88.0,1.78,0.0,69.0,82.0,63.0,0.0,2.0,18.0,0.63,1.0,94.0,80.0,87.0,77.0,73.0,61.0,76.0,1.0,1.0,9.0,193.9,40.0,1.76,59.77,0.6551616089388502,1.8068489207417306,0.11034783881233762,High Readiness,0
-1.1321381643663597,79.0,0.83,0.0,97.0,47.0,58.0,2.0,2.0,13.1,0.25,6.0,63.0,81.0,43.0,89.0,69.0,63.0,69.0,0.0,6.0,2.0,38.2,20.0,5.04,44.41,0.05073985960250542,0.08163784959460522,-0.17340374670510428,Medium Readiness,2
-0.7977032584776732,56.0,1.63,0.0,50.0,95.0,95.0,4.0,1.0,6.8,0.86,0.0,41.0,73.0,38.0,91.0,63.0,47.0,56.0,1.0,7.0,1.0,86.9,99.0,6.46,26.68,0.48246968055703743,-0.8366196560159616,-1.2768821348284891,Low Readiness,1
1.5889458426370417,73.0,2.35,0.0,63.0,53.0,48.0,4.0,1.0,12.4,0.19,7.0,92.0,63.0,42.0,50.0,84.0,72.0,94.0,1.0,3.0,10.0,221.4,96.0,2.79,60.75,-1.2156676151974553,-0.7253157159419534,1.3714659966676344,High Readiness,0
-1.3905651370985264,63.0,0.96,0.0,49.0,46.0,37.0,4.0,3.0,5.3,0.21,0.0,49.0,56.0,34.0,42.0,92.0,56.0,35.0,0.0,6.0,11.0,175.5,71.0,5.07,1.41,-2.4245111138701447,-2.561830727163087,-0.7409069177399881,Low Readiness,1
-0.41006279937942347,89.0,1.77,0.0,84.0,78.0,95.0,1.0,2.0,10.1,0.66,3.0,92.0,96.0,79.0,79.0,81.0,80.0,96.0,0.0,7.0,10.0,177.1,65.0,1.32,84.22,1.9215690837388109,2.0294568008897467,1.5921616742923124,High Readiness,0
-0.8889127782654969,61.0,1.96,0.0,87.0,94.0,55.0,5.0,3.0,4.2,0.65,4.0,77.0,78.0,86.0,61.0,57.0,97.0,44.0,1.0,5.0,4.0,226.8,80.0,2.28,57.91,0.511251668620673,0.8051134600756579,-0.2679876085442516,High Readiness,0
0.5172339851301154,70.0,1.36,1.0,76.0,80.0,58.0,2.0,3.0,3.6,0.75,4.0,90.0,51.0,57.0,76.0,91.0,44.0,93.0,0.0,4.0,1.0,109.7,72.0,1.24,58.48,0.13708582379341183,0.025985879557601173,0.6778510098472214,High Readiness,0
1.4065268030613947,87.0,0.56,0.0,84.0,98.0,95.0,0.0,0.0,9.2,0.87,6.0,92.0,61.0,91.0,99.0,62.0,71.0,93.0,0.0,1.0,9.0,245.5,24.0,2.6,90.34,2.4396448688842494,1.9459788458342409,0.6147951019544561,High Readiness,0
0.13719431934751744,58.0,1.46,0.0,57.0,65.0,48.0,5.0,0.0,2.8,0.54,1.0,81.0,47.0,76.0,50.0,90.0,40.0,97.0,1.0,1.0,7.0,215.5,51.0,6.11,27.08,-1.4747055077701745,-0.5305338208124393,0.6463230559008394,Low Readiness,1
-0.8129048451089775,93.0,0.74,0.0,48.0,91.0,87.0,4.0,4.0,13.6,0.14,5.0,74.0,66.0,60.0,61.0,96.0,95.0,89.0,1.0,6.0,2.0,68.5,75.0,2.85,77.11,1.1444554060206533,-0.3357519256829251,2.3173046150591072,High Readiness,0
-0.6608889787959382,91.0,2.34,1.0,68.0,93.0,66.0,4.0,3.0,1.3,0.51,1.0,58.0,87.0,34.0,52.0,94.0,50.0,90.0,1.0,3.0,11.0,151.3,53.0,6.92,49.79,1.1156734179570178,-1.170531476237986,0.867018733525516,Medium Readiness,2
-0.9421183314750607,90.0,2.02,0.0,57.0,49.0,54.0,4.0,4.0,9.5,0.13,3.0,50.0,94.0,44.0,42.0,82.0,87.0,50.0,0.0,2.0,1.0,34.8,81.0,10.25,34.12,-0.8415017703701941,-1.1983574612564878,0.3940994243297795,Low Readiness,1
-1.3753635504672226,92.0,1.24,0.0,98.0,90.0,94.0,1.0,4.0,9.3,0.17,4.0,49.0,98.0,81.0,52.0,64.0,42.0,50.0,0.0,6.0,8.0,140.9,88.0,7.15,61.11,2.727464749520604,0.1929417896686133,-1.5921616742923137,High Readiness,0
0.3196133589231646,93.0,1.28,1.0,59.0,70.0,35.0,0.0,4.0,16.6,0.36,0.0,56.0,86.0,98.0,67.0,64.0,35.0,90.0,1.0,4.0,10.0,14.2,82.0,3.56,51.15,-0.6400278539247458,0.944243385168168,-0.5517391940616935,Medium Readiness,2
-0.7825016718463697,91.0,2.01,0.0,95.0,65.0,47.0,1.0,1.0,9.9,0.29,6.0,75.0,49.0,40.0,93.0,63.0,87.0,40.0,0.0,5.0,9.0,166.0,63.0,3.65,44.44,0.5400336566843084,-0.44705586575693324,-0.5202112401153108,Medium Readiness,2
-0.12123265338464907,81.0,1.65,0.0,82.0,82.0,94.0,2.0,3.0,17.1,0.96,1.0,71.0,99.0,52.0,60.0,75.0,81.0,35.0,1.0,3.0,0.0,102.4,32.0,1.45,66.33,1.7200951672933626,0.24859375970561737,-0.4886832861689288,High Readiness,0
-1.595786556621129,76.0,2.08,0.0,48.0,70.0,81.0,4.0,0.0,5.1,0.84,7.0,57.0,70.0,92.0,60.0,66.0,81.0,80.0,0.0,5.0,1.0,42.6,49.0,1.9,34.46,-0.1219520687793074,0.1651158046501113,0.6463230559008394,Low Readiness,1
-0.6228850122176786,68.0,1.0,0.0,52.0,52.0,96.0,3.0,1.0,15.2,0.53,4.0,99.0,98.0,31.0,46.0,92.0,66.0,55.0,0.0,3.0,10.0,10.4,45.0,6.06,46.42,-0.3234259852247557,0.025985879557601173,0.20493170065148492,Medium Readiness,2
-1.314557203942007,61.0,1.63,0.0,54.0,49.0,60.0,2.0,4.0,7.8,0.21,0.0,57.0,91.0,76.0,56.0,96.0,32.0,72.0,1.0,5.0,6.0,103.5,82.0,4.9,23.07,-1.5898334600247164,0.1929417896686133,-0.20493170065148625,Low Readiness,1
